CN,STATECD,INVYR,UNITCD,COUNTYCD,PLOT,LAT,LON,CONGCD,ECOSUBCD,HUC,EMAP_HEX,FIPSCOUNTY,ROADLESSCD,CREATED_DATE,MODIFIED_DATE,ALP_ADFORCD,FVS_VARIANT,FVS_LOC_CD,FVS_REGION,FVS_FOREST,FVS_DISTRICT,ECO_UNIT_PNW,PRECIPITATION
7378182010661,54.0,1989.0,3.0,25.0,1032.0,37.91679,-80.08312,5401.0,M221Bd,2080201.0,3409.0,51005.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,921.0,SN,80803,8,8,3,,
7378259010661,54.0,1989.0,3.0,25.0,1034.0,37.97235,-80.02756,5401.0,M221Aa,2080201.0,3409.0,51017.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,921.0,SN,80806,8,8,6,,
7378362010661,54.0,1989.0,3.0,25.0,1037.0,37.91679,-80.08312,5401.0,M221Bd,2080201.0,3409.0,51005.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,921.0,SN,80803,8,8,3,,
7378441010661,54.0,1989.0,3.0,25.0,1041.0,37.91679,-80.1109,5401.0,M221Bd,5050003.0,3409.0,54025.0,1C,2024-10-22 07:26:04,2024-10-22 07:26:04,921.0,NE,921,9,21,,,
7378597010661,54.0,1989.0,3.0,25.0,1051.0,37.91679,-80.08312,5401.0,M221Bd,2080201.0,3409.0,51005.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,921.0,SN,80803,8,8,3,,
7378677010661,54.0,1989.0,3.0,25.0,1053.0,37.91679,-80.1109,5401.0,M221Bd,5050003.0,3409.0,54025.0,1C,2024-10-22 07:26:04,2024-10-22 07:26:04,921.0,NE,921,9,21,,,
7374298010661,54.0,1989.0,3.0,25.0,166.0,38.02789,-80.77759,5401.0,M221Bc,5050005.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7374328010661,54.0,1989.0,3.0,25.0,167.0,37.91679,-80.05534,5401.0,M221Aa,2080201.0,3409.0,51005.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,SN,80803,8,8,3,,
7374426010661,54.0,1989.0,3.0,25.0,168.0,37.83345,-80.30535,5401.0,M221Bd,5050003.0,3410.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7374493010661,54.0,1989.0,3.0,25.0,170.0,38.08345,-80.38869,5401.0,M221Bc,5050003.0,3537.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7374550010661,54.0,1989.0,3.0,25.0,171.0,37.72234,-80.44424,5401.0,M221Be,5050003.0,3538.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7374617010661,54.0,1989.0,3.0,25.0,172.0,38.11123,-80.52758,5401.0,M221Bc,5050005.0,3665.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7374711010661,54.0,1989.0,3.0,25.0,173.0,37.83345,-80.55536,5401.0,M221Be,5050003.0,3538.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7407372010661,54.0,1989.0,3.0,45.0,61.0,38.0001,-82.08319,5401.0,M221Ca,5070102.0,4325.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7407421010661,54.0,1989.0,3.0,45.0,62.0,38.0001,-82.05541,5401.0,M221Ca,5070102.0,4325.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7407494010661,54.0,1989.0,3.0,45.0,63.0,37.94454,-82.11097,5401.0,M221Ca,5070102.0,4325.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7407568010661,54.0,1989.0,3.0,45.0,64.0,37.91677,-82.08319,5401.0,M221Ca,5070102.0,4325.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7407650010661,54.0,1989.0,3.0,45.0,65.0,37.86121,-82.11097,5401.0,M221Ca,5070101.0,4325.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7407660010661,54.0,1989.0,3.0,45.0,66.0,37.83344,-82.05541,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7407678010661,54.0,1989.0,3.0,45.0,67.0,37.83344,-82.08319,5401.0,M221Ca,5070101.0,4326.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7407753010661,54.0,1989.0,3.0,45.0,68.0,37.80566,-82.08318,5401.0,M221Ca,5070101.0,4326.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7407805010661,54.0,1989.0,3.0,45.0,69.0,37.86122,-81.8054,5401.0,M221Ca,5050009.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7407846010661,54.0,1989.0,3.0,45.0,70.0,37.83344,-81.83317,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7407894010661,54.0,1989.0,3.0,45.0,71.0,37.83344,-81.8054,5401.0,M221Ca,5050009.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7407954010661,54.0,1989.0,3.0,45.0,72.0,37.77788,-81.86095,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408021010661,54.0,1989.0,3.0,45.0,73.0,37.77788,-81.83317,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408077010661,54.0,1989.0,3.0,45.0,74.0,37.80566,-81.8054,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408141010661,54.0,1989.0,3.0,45.0,75.0,37.77789,-81.74984,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408228010661,54.0,1989.0,3.0,45.0,76.0,37.72233,-81.77762,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408304010661,54.0,1989.0,3.0,45.0,77.0,37.80566,-81.69428,5401.0,M221Ca,5070101.0,4059.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408348010661,54.0,1989.0,3.0,45.0,78.0,37.77789,-81.63872,5401.0,M221Ca,5070101.0,4059.0,54109.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408442010661,54.0,1989.0,3.0,45.0,79.0,37.66677,-81.94429,5401.0,M221Ca,5070101.0,4193.0,54059.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408523010661,54.0,1989.0,3.0,45.0,80.0,37.66677,-81.99985,5401.0,M221Ca,5070101.0,4193.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408566010661,54.0,1989.0,3.0,45.0,81.0,37.69455,-81.94429,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408618010661,54.0,1989.0,3.0,45.0,82.0,37.69455,-81.91651,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408661010661,54.0,1989.0,3.0,45.0,83.0,37.69455,-81.94429,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408727010661,54.0,1989.0,3.0,45.0,84.0,37.69455,-81.91651,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408794010661,54.0,1989.0,3.0,45.0,85.0,37.69455,-81.88873,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408867010661,54.0,1989.0,3.0,45.0,86.0,37.66677,-81.91651,5401.0,M221Ca,5070101.0,4193.0,54059.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408898010661,54.0,1989.0,3.0,45.0,87.0,37.80566,-81.97207,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7408961010661,54.0,1989.0,3.0,45.0,88.0,37.97232,-81.97207,5401.0,M221Ca,5070102.0,4325.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409023010661,54.0,1989.0,3.0,45.0,89.0,37.91677,-81.91651,5401.0,M221Ca,5050009.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409097010661,54.0,1989.0,3.0,45.0,90.0,37.88899,-81.91651,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409167010661,54.0,1989.0,3.0,45.0,91.0,37.91677,-81.97207,5401.0,M221Ca,5070102.0,4325.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7374794010661,54.0,1989.0,3.0,25.0,174.0,37.83345,-80.63869,5401.0,M221Be,5050003.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7374861010661,54.0,1989.0,3.0,25.0,175.0,38.05567,-80.74981,5401.0,M221Bc,5050005.0,3795.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7374956010661,54.0,1989.0,3.0,25.0,176.0,37.7779,-80.27757,5401.0,M221Bd,5050003.0,3410.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375015010661,54.0,1989.0,3.0,25.0,177.0,38.13901,-80.38869,5401.0,M221Bc,5050005.0,3665.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375067010661,54.0,1989.0,3.0,25.0,178.0,38.13901,-80.47203,5401.0,M221Bc,5050005.0,3665.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375136010661,54.0,1989.0,3.0,25.0,179.0,38.11123,-80.52758,5401.0,M221Bc,5050005.0,3665.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375214010661,54.0,1989.0,3.0,25.0,180.0,37.94456,-80.6387,5401.0,M221Be,5050005.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375291010661,54.0,1989.0,3.0,25.0,181.0,37.97234,-80.72203,5401.0,M221Bc,5050005.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375359010661,54.0,1989.0,3.0,25.0,182.0,37.88901,-80.24979,5401.0,M221Bd,5050003.0,3410.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375375010661,54.0,1989.0,3.0,25.0,183.0,37.75012,-80.33313,5401.0,M221Bd,5050003.0,3538.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375391010661,54.0,1989.0,3.0,25.0,184.0,37.86123,-80.38869,5401.0,M221Be,5050003.0,3538.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375406010661,54.0,1989.0,3.0,25.0,185.0,37.86123,-80.41646,5401.0,M221Be,5050003.0,3538.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375421010661,54.0,1989.0,3.0,25.0,186.0,37.97234,-80.44424,5401.0,M221Be,5050003.0,3537.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375438010661,54.0,1989.0,3.0,25.0,188.0,37.80568,-80.4998,5401.0,M221Be,5050003.0,3538.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375457010661,54.0,1989.0,3.0,25.0,189.0,37.94456,-80.52758,5401.0,M221Be,5050003.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375473010661,54.0,1989.0,3.0,25.0,190.0,37.83345,-80.58314,5401.0,M221Be,5050003.0,3538.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375486010661,54.0,1989.0,3.0,25.0,191.0,37.94456,-80.58314,5401.0,M221Bc,5050005.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375529010661,54.0,1989.0,3.0,25.0,192.0,37.88901,-80.61092,5401.0,M221Be,5050005.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375539010661,54.0,1989.0,3.0,25.0,193.0,37.7779,-80.66647,5401.0,M221Cb,5050003.0,3667.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375570010661,54.0,1989.0,3.0,25.0,198.0,38.0279,-80.52758,5401.0,M221Bc,5050003.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375582010661,54.0,1989.0,3.0,25.0,199.0,37.83346,-80.22201,5401.0,M221Bd,5050003.0,3410.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,921.0,NE,921,9,21,,,
7375667010661,54.0,1989.0,3.0,25.0,200.0,37.72234,-80.30535,5401.0,M221Bd,5050003.0,3538.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375712010661,54.0,1989.0,3.0,25.0,201.0,37.83345,-80.33313,5401.0,M221Bd,5050003.0,3538.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375776010661,54.0,1989.0,3.0,25.0,202.0,37.80568,-80.27757,5401.0,M221Bd,5050003.0,3410.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375789010661,54.0,1989.0,3.0,25.0,203.0,37.83345,-80.33313,5401.0,M221Bd,5050003.0,3538.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375864010661,54.0,1989.0,3.0,25.0,204.0,37.91679,-80.36091,5401.0,M221Be,5050003.0,3537.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375881010661,54.0,1989.0,3.0,25.0,205.0,38.0279,-80.47202,5401.0,M221Be,5050003.0,3537.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375923010661,54.0,1989.0,3.0,25.0,206.0,38.19456,-80.47203,5401.0,M221Bc,5050005.0,3665.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7375987010661,54.0,1989.0,3.0,25.0,207.0,38.19456,-80.47203,5401.0,M221Bc,5050005.0,3665.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376057010661,54.0,1989.0,3.0,25.0,208.0,38.00012,-80.74981,5401.0,M221Bc,5050005.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376114010661,54.0,1989.0,3.0,25.0,209.0,38.08345,-80.80537,5401.0,M221Cb,5050005.0,3795.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376224010661,54.0,1989.0,3.0,25.0,210.0,38.05567,-80.80537,5401.0,M221Cb,5050005.0,3795.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376295010661,54.0,1989.0,3.0,25.0,211.0,38.0279,-80.27757,5401.0,M221Be,5050003.0,3537.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376366010661,54.0,1989.0,3.0,25.0,212.0,38.05568,-80.30535,5401.0,M221Be,5050003.0,3537.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376394010661,54.0,1989.0,3.0,25.0,213.0,37.97234,-80.33313,5401.0,M221Be,5050003.0,3537.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376402010661,54.0,1989.0,3.0,25.0,214.0,38.05567,-80.72203,5401.0,M221Bc,5050005.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376454010661,54.0,1989.0,3.0,25.0,215.0,38.05567,-80.6387,5401.0,M221Bc,5050005.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376466010661,54.0,1989.0,3.0,25.0,216.0,37.97235,-80.02756,5401.0,M221Aa,2080201.0,3409.0,51017.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,921.0,SN,80806,8,8,6,,
7376551010661,54.0,1989.0,3.0,25.0,217.0,37.83345,-80.47202,5401.0,M221Be,5050003.0,3538.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376561010661,54.0,1989.0,3.0,25.0,218.0,37.83345,-80.41646,5401.0,M221Be,5050003.0,3538.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376569010661,54.0,1989.0,3.0,25.0,219.0,37.86123,-80.41646,5401.0,M221Be,5050003.0,3538.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376580010661,54.0,1989.0,3.0,25.0,220.0,37.91679,-80.38869,5401.0,M221Be,5050003.0,3537.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376590010661,54.0,1989.0,3.0,25.0,221.0,37.94456,-80.44424,5401.0,M221Be,5050003.0,3537.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376663010661,54.0,1989.0,3.0,25.0,222.0,37.97234,-80.55536,5401.0,M221Bc,5050005.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376746010661,54.0,1989.0,3.0,25.0,223.0,37.94456,-80.61092,5401.0,M221Bc,5050005.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376801010661,54.0,1989.0,3.0,25.0,224.0,37.91679,-80.58314,5401.0,M221Be,5050003.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7376854010661,54.0,1989.0,3.0,25.0,225.0,37.94456,-80.61092,5401.0,M221Bc,5050005.0,3666.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,,NE,921,9,21,,,
7378738010661,54.0,1989.0,3.0,25.0,1058.0,37.91679,-80.27757,5401.0,M221Bd,5050003.0,3537.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,921.0,NE,921,9,21,,,
7378812010661,54.0,1989.0,3.0,25.0,1059.0,37.91679,-80.30535,5401.0,M221Bd,5050003.0,3537.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,921.0,NE,921,9,21,,,
7378868010661,54.0,1989.0,3.0,25.0,1061.0,37.91679,-80.22201,5401.0,M221Bd,5050003.0,3537.0,54025.0,,2024-10-22 07:26:04,2024-10-22 07:26:04,921.0,NE,921,9,21,,,
7389592010661,54.0,1989.0,4.0,35.0,12.0,38.63898,-81.5554,5401.0,221Ea,5050008.0,4188.0,54035.0,,2024-10-22 07:29:49,2024-10-22 07:29:49,,NE,921,9,21,,,
7389680010661,54.0,1989.0,4.0,35.0,16.0,38.66676,-81.63874,5401.0,221Ea,5030202.0,4322.0,54035.0,,2024-10-22 07:29:49,2024-10-22 07:29:49,,NE,921,9,21,,,
7389741010661,54.0,1989.0,4.0,35.0,19.0,39.02786,-81.72207,5401.0,221Ec,5030202.0,4455.0,54035.0,,2024-10-22 07:29:49,2024-10-22 07:29:49,,NE,921,9,21,,,
7389814010661,54.0,1989.0,4.0,35.0,20.0,39.02786,-81.72207,5401.0,221Ec,5030202.0,4455.0,54035.0,,2024-10-22 07:29:49,2024-10-22 07:29:49,,NE,921,9,21,,,
7389858010661,54.0,1989.0,4.0,35.0,22.0,38.88897,-81.83319,5401.0,221Ec,5030202.0,4456.0,54035.0,,2024-10-22 07:29:49,2024-10-22 07:29:49,,NE,921,9,21,,,
7389913010661,54.0,1989.0,4.0,35.0,24.0,38.72231,-81.6943,5401.0,221Ec,5030202.0,4322.0,54035.0,,2024-10-22 07:29:49,2024-10-22 07:29:49,,NE,921,9,21,,,
7389986010661,54.0,1989.0,4.0,35.0,25.0,38.77786,-81.6943,5401.0,221Ec,5030202.0,4322.0,54035.0,,2024-10-22 07:29:49,2024-10-22 07:29:49,,NE,921,9,21,,,
7390068010661,54.0,1989.0,4.0,35.0,26.0,38.86119,-81.6943,5401.0,221Ec,5030202.0,4321.0,54035.0,,2024-10-22 07:29:49,2024-10-22 07:29:49,,NE,921,9,21,,,
7390147010661,54.0,1989.0,4.0,35.0,27.0,38.88897,-81.6943,5401.0,221Ec,5030202.0,4321.0,54035.0,,2024-10-22 07:29:49,2024-10-22 07:29:49,,NE,921,9,21,,,
7390172010661,54.0,1989.0,4.0,35.0,29.0,38.66676,-81.61096,5401.0,221Ea,5050008.0,4188.0,54035.0,,2024-10-22 07:29:49,2024-10-22 07:29:49,,NE,921,9,21,,,
7563495010661,54.0,2000.0,3.0,39.0,1323.0,38.1859,-81.58376,5401.0,M221Ca,5050006.0,4190.0,54039.0,,2024-10-22 07:31:14,2024-10-22 07:31:14,,NE,921,9,21,,,
7563871010661,54.0,2000.0,3.0,39.0,1452.0,38.40373,-81.5781,5401.0,221Ea,5050007.0,4189.0,54039.0,,2024-10-22 07:31:14,2024-10-22 07:31:14,,NE,921,9,21,,,
7564225010661,54.0,2000.0,3.0,39.0,1583.0,38.10425,-81.46389,5401.0,M221Ca,5050006.0,4058.0,54039.0,,2024-10-22 07:31:14,2024-10-22 07:31:14,,NE,921,9,21,,,
7564652010661,54.0,2000.0,3.0,39.0,1768.0,38.37238,-81.44809,5401.0,221Ea,5050007.0,4057.0,54039.0,,2024-10-22 07:31:14,2024-10-22 07:31:14,,NE,921,9,21,,,
7409237010661,54.0,1989.0,3.0,45.0,92.0,37.69455,-82.05541,5401.0,M221Ca,5070201.0,4326.0,54059.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409390010661,54.0,1989.0,3.0,45.0,96.0,37.80566,-81.6665,5401.0,M221Ca,5070101.0,4059.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409310010661,54.0,1989.0,3.0,45.0,93.0,37.72233,-82.05541,5401.0,M221Ca,5070101.0,4326.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409373010661,54.0,1989.0,3.0,45.0,94.0,37.72233,-82.02763,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409382010661,54.0,1989.0,3.0,45.0,95.0,37.80566,-82.11096,5401.0,M221Ca,5070101.0,4326.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409399010661,54.0,1989.0,3.0,45.0,97.0,37.72233,-81.88873,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409412010661,54.0,1989.0,3.0,45.0,98.0,37.83344,-81.99985,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409427010661,54.0,1989.0,3.0,45.0,99.0,37.83344,-82.02763,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409484010661,54.0,1989.0,3.0,45.0,100.0,37.88899,-82.13875,5401.0,M221Ca,5090102.0,4325.0,54059.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409546010661,54.0,1989.0,3.0,45.0,101.0,37.77789,-81.8054,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409624010661,54.0,1989.0,3.0,45.0,9001.0,37.833204,-81.902401,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7409634010661,54.0,1989.0,3.0,45.0,9600.0,37.833204,-81.902401,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7571271010661,54.0,2000.0,3.0,45.0,6.0,37.744,-81.79179,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7571328010661,54.0,2000.0,3.0,45.0,8.0,37.71236,-81.90348,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7571367010661,54.0,2000.0,3.0,45.0,41.0,37.93767,-82.06683,5401.0,M221Ca,5070102.0,4325.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7571433010661,54.0,2000.0,3.0,45.0,44.0,37.87133,-82.10964,5401.0,M221Ca,5070101.0,4325.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7571483010661,54.0,2000.0,3.0,45.0,103.0,37.8186,-82.07494,5401.0,M221Ca,5070101.0,4326.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7571531010661,54.0,2000.0,3.0,45.0,151.0,37.67347,-81.98448,5401.0,M221Ca,5070101.0,4193.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7571550010661,54.0,2000.0,3.0,45.0,223.0,37.89169,-81.88376,5401.0,M221Ca,5050009.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7571625010661,54.0,2000.0,3.0,45.0,227.0,37.81168,-81.80282,5401.0,M221Ca,5050009.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7571713010661,54.0,2000.0,3.0,45.0,242.0,37.72447,-81.93291,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7571807010661,54.0,2000.0,3.0,45.0,256.0,37.94074,-81.91304,5401.0,M221Ca,5050009.0,4191.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
7571899010661,54.0,2000.0,3.0,45.0,263.0,37.84313,-81.99215,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2024-10-22 07:32:51,2024-10-22 07:32:51,,NE,921,9,21,,,
