CN,PLT_CN,VVT_CN,INVYR,STATECD,COUNTYCD,PLOT,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,SPECIMEN_COLLECTED,SPECIMEN_LABEL_NBR,SPECIMEN_NOT_COLLECTED_REASON,SPECIMEN_RESOLVED,CREATED_DATE,MODIFIED_DATE,UPDATED_UNKNOWN_SPECIES_DATE
218444912010661,171000326010661,218444942010661,2008,54,27,188,PRSE2,1,PRSE2,1,30424.0,,Y,2009-10-30 10:22:49,,
218444913010661,171000326010661,218444942010661,2008,54,27,188,QUAL,1,QUAL,0,,,,2009-10-30 10:22:49,,
218444914010661,171000326010661,218444942010661,2008,54,27,188,QUVE,1,QUVE,1,30393.0,,Y,2009-10-30 10:22:49,,
218444915010661,171000326010661,218444942010661,2008,54,27,188,ROMU,1,ROMU,0,,,,2009-10-30 10:22:49,,
218444916010661,171000326010661,218444942010661,2008,54,27,188,ROPS,1,ROPS,0,,,,2009-10-30 10:22:49,,
218444917010661,171000326010661,218444942010661,2008,54,27,188,RUBUS,1,RUBUS,0,,2,,2009-10-30 10:22:49,,
218444918010661,171000326010661,218444942010661,2008,54,27,188,RUBUS,2,RUPH,1,30433.0,,Y,2009-10-30 10:22:49,,
218444919010661,171000326010661,218444942010661,2008,54,27,188,SAAL5,1,SAAL5,0,,,,2009-10-30 10:22:49,,
218444920010661,171000326010661,218444942010661,2008,54,27,188,SMTA2,1,SMTA2,0,,,,2009-10-30 10:22:49,,
218444921010661,171000326010661,218444942010661,2008,54,27,188,TORA2,1,TORA2,0,,,,2009-10-30 10:22:49,,
218444922010661,171000326010661,218444942010661,2008,54,27,188,TRPE4,1,TRPE4,1,30399.0,,Y,2009-10-30 10:22:49,,
218444923010661,171000326010661,218444942010661,2008,54,27,188,ULAM,1,ULAM,0,,,,2009-10-30 10:22:49,,
218444924010661,171000326010661,218444942010661,2008,54,27,188,VIOLA,1,VIOLA,1,30430.0,,Y,2009-10-30 10:22:49,,
218444925010661,171000326010661,218444942010661,2008,54,27,188,VITIS,1,VITIS,0,,2,,2009-10-30 10:22:49,,
218444994010661,171000334010661,218445088010661,2008,54,27,1658,2GRAM,1,2GRAM,0,,2,,2009-10-30 10:22:49,,
218444995010661,171000334010661,218445088010661,2008,54,27,1658,2GRAM,2,2GRAM,0,,2,,2009-10-30 10:22:49,,
218444996010661,171000334010661,218445088010661,2008,54,27,1658,2PLANT,1,2PLANT,0,,2,,2009-10-30 10:22:49,,
218444997010661,171000334010661,218445088010661,2008,54,27,1658,2PLANT,2,2PLANT,0,,2,,2009-10-30 10:22:49,,
218444998010661,171000334010661,218445088010661,2008,54,27,1658,2PLANT,3,2PLANT,0,,2,,2009-10-30 10:22:49,,
218444999010661,171000334010661,218445088010661,2008,54,27,1658,2PLANT,4,2PLANT,0,,2,,2009-10-30 10:22:49,,
218445000010661,171000334010661,218445088010661,2008,54,27,1658,2SHRUB,1,2SHRUB,0,,2,,2009-10-30 10:22:49,,
218445001010661,171000334010661,218445088010661,2008,54,27,1658,2SHRUB,2,2SHRUB,0,,2,,2009-10-30 10:22:49,,
218445002010661,171000334010661,218445088010661,2008,54,27,1658,2TREE,1,2TREE,0,,2,,2009-10-30 10:22:49,,
218445003010661,171000334010661,218445088010661,2008,54,27,1658,ACMI2,1,ACMI2,0,,,,2009-10-30 10:22:49,,
218445004010661,171000334010661,218445088010661,2008,54,27,1658,ACRU,1,ACRU,0,,,,2009-10-30 10:22:49,,
218445005010661,171000334010661,218445088010661,2008,54,27,1658,ACSA3,1,ACSA3,0,,,,2009-10-30 10:22:49,,
218445006010661,171000334010661,218445088010661,2008,54,27,1658,AGALA,1,AGALA,0,,,,2009-10-30 10:22:49,,
218445007010661,171000334010661,218445088010661,2008,54,27,1658,AMELA,1,AMELA,0,,2,,2009-10-30 10:22:49,,
218445008010661,171000334010661,218445088010661,2008,54,27,1658,ANTEN,1,ANTEN,0,,2,,2009-10-30 10:22:49,,
218445009010661,171000334010661,218445088010661,2008,54,27,1658,ARSE3,1,ARSE3,0,,,,2009-10-30 10:22:49,,
218445010010661,171000334010661,218445088010661,2008,54,27,1658,ASPL,1,ASPL,0,,,,2009-10-30 10:22:49,,
218445011010661,171000334010661,218445088010661,2008,54,27,1658,ASTER,2,ASTER,0,,2,,2009-10-30 10:22:49,,
218445012010661,171000334010661,218445088010661,2008,54,27,1658,ASTER,3,ASTER,0,,2,,2009-10-30 10:22:49,,
218445013010661,171000334010661,218445088010661,2008,54,27,1658,CAAL27,1,CATO6,0,,,,2009-10-30 10:22:49,2018-12-12 09:55:15,
218445014010661,171000334010661,218445088010661,2008,54,27,1658,CAGL8,1,CAGL8,0,,,,2009-10-30 10:22:49,,
218445015010661,171000334010661,218445088010661,2008,54,27,1658,CAOV2,1,CAOV2,0,,,,2009-10-30 10:22:49,,
218445016010661,171000334010661,218445088010661,2008,54,27,1658,CAREX,1,CAREX,0,,2,,2009-10-30 10:22:49,,
218445017010661,171000334010661,218445088010661,2008,54,27,1658,CARYA,1,CARYA,0,,2,,2009-10-30 10:22:49,,
218445018010661,171000334010661,218445088010661,2008,54,27,1658,CECA4,1,CECA4,0,,,,2009-10-30 10:22:49,,
218445019010661,171000334010661,218445088010661,2008,54,27,1658,CEOC,1,CEOC,0,,,,2009-10-30 10:22:49,,
218445020010661,171000334010661,218445088010661,2008,54,27,1658,CHMA3,1,CHMA3,0,,,,2009-10-30 10:22:49,,
218445021010661,171000334010661,218445088010661,2008,54,27,1658,CLVU,1,CLVU,0,,,,2009-10-30 10:22:49,,
218445022010661,171000334010661,218445088010661,2008,54,27,1658,COFL2,1,COFL2,0,,,,2009-10-30 10:22:49,,
218445023010661,171000334010661,218445088010661,2008,54,27,1658,CRATA,1,CRATA,0,,2,,2009-10-30 10:22:49,,
218445024010661,171000334010661,218445088010661,2008,54,27,1658,DESMO,1,DESMO,0,,2,,2009-10-30 10:22:49,,
218445025010661,171000334010661,218445088010661,2008,54,27,1658,DRYOP,1,DRYOP,0,,2,,2009-10-30 10:22:49,,
218445026010661,171000334010661,218445088010661,2008,54,27,1658,EUMA27,1,EUMA27,0,,,,2009-10-30 10:22:49,,
218445027010661,171000334010661,218445088010661,2008,54,27,1658,EUPAT,1,EUPAT,0,,2,,2009-10-30 10:22:49,,
218445028010661,171000334010661,218445088010661,2008,54,27,1658,FRAM2,1,FRAM2,0,,,,2009-10-30 10:22:49,,
218445029010661,171000334010661,218445088010661,2008,54,27,1658,GABA,1,GABA,0,,,,2009-10-30 10:22:49,,
218445030010661,171000334010661,218445088010661,2008,54,27,1658,GACI2,1,GACI2,0,,,,2009-10-30 10:22:49,,
218445031010661,171000334010661,218445088010661,2008,54,27,1658,GOODY,1,GOODY,0,,2,,2009-10-30 10:22:49,,
218445032010661,171000334010661,218445088010661,2008,54,27,1658,JUVI,1,JUVI,0,,,,2009-10-30 10:22:49,,
218445033010661,171000334010661,218445088010661,2008,54,27,1658,LIVU,1,LIVU,0,,,,2009-10-30 10:22:49,,
218445034010661,171000334010661,218445088010661,2008,54,27,1658,LOJA,1,LOJA,0,,,,2009-10-30 10:22:49,,
218445035010661,171000334010661,218445088010661,2008,54,27,1658,MARAR,1,MARAR,0,,,,2009-10-30 10:22:49,,
218445036010661,171000334010661,218445088010661,2008,54,27,1658,MOUN3,1,MOUN3,0,,,,2009-10-30 10:22:49,,
218445040010661,171000334010661,218445088010661,2008,54,27,1658,PAQU2,1,PAQU2,0,,,,2009-10-30 10:22:49,,
218445037010661,171000334010661,218445088010661,2008,54,27,1658,OSVI,1,OSVI,0,,,,2009-10-30 10:22:49,,
218445038010661,171000334010661,218445088010661,2008,54,27,1658,OXST,1,OXST,0,,,,2009-10-30 10:22:49,,
218445039010661,171000334010661,218445088010661,2008,54,27,1658,PANIC,1,PANIC,0,,2,,2009-10-30 10:22:49,,
218445041010661,171000334010661,218445088010661,2008,54,27,1658,PIRI,1,PIRI,0,,,,2009-10-30 10:22:49,,
218445042010661,171000334010661,218445088010661,2008,54,27,1658,PIVI2,1,PIVI2,0,,,,2009-10-30 10:22:49,,
218445043010661,171000334010661,218445088010661,2008,54,27,1658,POAC4,1,POAC4,0,,,,2009-10-30 10:22:49,,
218445044010661,171000334010661,218445088010661,2008,54,27,1658,POBI2,1,POBI2,0,,,,2009-10-30 10:22:49,,
218445045010661,171000334010661,218445088010661,2008,54,27,1658,POGR4,1,POGR4,0,,,,2009-10-30 10:22:49,,
218445046010661,171000334010661,218445088010661,2008,54,27,1658,POTEN,1,POTEN,0,,2,,2009-10-30 10:22:49,,
218445047010661,171000334010661,218445088010661,2008,54,27,1658,PRSE2,1,PRSE2,0,,,,2009-10-30 10:22:49,,
218445048010661,171000334010661,218445088010661,2008,54,27,1658,PRVI,1,PRVI,0,,,,2009-10-30 10:22:49,,
218445049010661,171000334010661,218445088010661,2008,54,27,1658,QUAL,1,QUAL,0,,,,2009-10-30 10:22:49,,
218445050010661,171000334010661,218445088010661,2008,54,27,1658,QUIL,1,QUIL,0,,,,2009-10-30 10:22:49,,
218445051010661,171000334010661,218445088010661,2008,54,27,1658,QUPR2,1,QUMO4,0,,,,2009-10-30 10:22:49,2018-12-12 09:55:15,
218445052010661,171000334010661,218445088010661,2008,54,27,1658,QURU,1,QURU,0,,,,2009-10-30 10:22:49,,
218445053010661,171000334010661,218445088010661,2008,54,27,1658,QUVE,1,QUVE,0,,,,2009-10-30 10:22:49,,
218445054010661,171000334010661,218445088010661,2008,54,27,1658,ROSA5,1,ROSA5,0,,2,,2009-10-30 10:22:49,,
218445055010661,171000334010661,218445088010661,2008,54,27,1658,RUBUS,1,RUBUS,0,,2,,2009-10-30 10:22:49,,
218445056010661,171000334010661,218445088010661,2008,54,27,1658,RUBUS,2,RUBUS,0,,2,,2009-10-30 10:22:49,,
218445057010661,171000334010661,218445088010661,2008,54,27,1658,RUOC,1,RUOC,0,,,,2009-10-30 10:22:49,,
218445058010661,171000334010661,218445088010661,2008,54,27,1658,SAAL5,1,SAAL5,0,,,,2009-10-30 10:22:49,,
218445059010661,171000334010661,218445088010661,2008,54,27,1658,SMGL,1,SMGL,0,,,,2009-10-30 10:22:49,,
218445060010661,171000334010661,218445088010661,2008,54,27,1658,SMRO,1,SMRO,0,,,,2009-10-30 10:22:49,,
218445061010661,171000334010661,218445088010661,2008,54,27,1658,SOCA4,1,SOCA4,0,,,,2009-10-30 10:22:49,,
218445062010661,171000334010661,218445088010661,2008,54,27,1658,SOLID,1,SOLID,0,,2,,2009-10-30 10:22:49,,
218445063010661,171000334010661,218445088010661,2008,54,27,1658,TORA2,1,TORA2,0,,,,2009-10-30 10:22:49,,
218445064010661,171000334010661,218445088010661,2008,54,27,1658,ULMUS,1,ULMUS,0,,2,,2009-10-30 10:22:49,,
218445065010661,171000334010661,218445088010661,2008,54,27,1658,VACCI,1,VACCI,0,,2,,2009-10-30 10:22:49,,
218445066010661,171000334010661,218445088010661,2008,54,27,1658,VAPA4,1,VAPA4,0,,,,2009-10-30 10:22:49,,
218445067010661,171000334010661,218445088010661,2008,54,27,1658,VEOF2,1,VEOF2,0,,,,2009-10-30 10:22:49,,
218445068010661,171000334010661,218445088010661,2008,54,27,1658,VIAC,1,VIAC,0,,,,2009-10-30 10:22:49,,
218445069010661,171000334010661,218445088010661,2008,54,27,1658,VIDEL,1,VIRE7,0,,,,2009-10-30 10:22:49,2012-01-24 13:21:50,
218445070010661,171000334010661,218445088010661,2008,54,27,1658,VIPR,1,VIPR,0,,,,2009-10-30 10:22:49,,
218445071010661,171000334010661,218445088010661,2008,54,27,1658,VITIS,1,VITIS,0,,2,,2009-10-30 10:22:49,,
218446302010661,171001056010661,218446490010661,2008,54,29,2007,2FD,1,PIPU2,1,30450.0,,Y,2009-10-30 10:22:49,,
218446303010661,171001056010661,218446490010661,2008,54,29,2007,2FD,2,2FD,1,30459.0,,Y,2009-10-30 10:22:49,,
218446304010661,171001056010661,218446490010661,2008,54,29,2007,2FD,3,2FD,1,30501.0,,Y,2009-10-30 10:22:49,,
218446305010661,171001056010661,218446490010661,2008,54,29,2007,2FDA,1,CILU,1,30451.0,,Y,2009-10-30 10:22:49,,
218446306010661,171001056010661,218446490010661,2008,54,29,2007,2FDA,2,PACA11,1,30452.0,,Y,2009-10-30 10:22:49,,
218446307010661,171001056010661,218446490010661,2008,54,29,2007,2FDA,3,STME2,1,30458.0,,Y,2009-10-30 10:22:49,,
218446308010661,171001056010661,218446490010661,2008,54,29,2007,2FDA,4,EUDI16,1,30462.0,,Y,2009-10-30 10:22:49,,
218446309010661,171001056010661,218446490010661,2008,54,29,2007,2FDP,1,ALPE4,1,30492.0,,Y,2009-10-30 10:22:50,,
218446310010661,171001056010661,218446490010661,2008,54,29,2007,2FM,1,2FM,0,,2,,2009-10-30 10:22:50,,
218446311010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,1,AGALA,1,30440.0,,Y,2009-10-30 10:22:50,,
218446312010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,2,2FD,1,30441.0,,Y,2009-10-30 10:22:50,,
218446313010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,3,PAQU2,1,30457.0,,Y,2009-10-30 10:22:50,,
218446314010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,4,SETE3,1,30460.0,,Y,2009-10-30 10:22:50,,
218446315010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,5,GEUM,1,30463.0,,Y,2009-10-30 10:22:50,,
218446316010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,7,ALPE4,1,30467.0,,Y,2009-10-30 10:22:50,,
218446317010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,8,GEUM,1,30468.0,,Y,2009-10-30 10:22:50,,
218446318010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,9,2FORB,1,30474.0,,Y,2009-10-30 10:22:50,,
218446319010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,10,2FORB,1,30475.0,,Y,2009-10-30 10:22:50,,
218446320010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,11,EUDI16,1,30476.0,,Y,2009-10-30 10:22:50,,
218446321010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,12,ALPE4,1,30513.0,,Y,2009-10-30 10:22:50,,
218446322010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,13,GECA7,1,30505.0,,Y,2009-10-30 10:22:50,,
218446323010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,14,2FORB,1,30506.0,,Y,2009-10-30 10:22:50,,
218446324010661,171001056010661,218446490010661,2008,54,29,2007,2FORB,15,2FORB,1,30509.0,,Y,2009-10-30 10:22:50,,
218446325010661,171001056010661,218446490010661,2008,54,29,2007,2FP,1,RILA,1,30469.0,,Y,2009-10-30 10:22:50,,
218446326010661,171001056010661,218446490010661,2008,54,29,2007,2GA,1,AGPE,1,30455.0,,Y,2009-10-30 10:22:50,,
218446327010661,171001056010661,218446490010661,2008,54,29,2007,2GA,2,2GA,1,30465.0,,Y,2009-10-30 10:22:50,,
218446328010661,171001056010661,218446490010661,2008,54,29,2007,2GP,1,2GP,1,30481.0,,Y,2009-10-30 10:22:50,,
218446329010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,2,2GRAM,1,30456.0,,Y,2009-10-30 10:22:50,,
218446330010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,4,POSY,1,30472.0,,Y,2009-10-30 10:22:50,,
218446331010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,5,AGCA5,1,30478.0,,Y,2009-10-30 10:22:50,,
218446332010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,6,2GRAM,1,30482.0,,Y,2009-10-30 10:22:50,,
218446333010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,7,2GRAM,1,30486.0,,Y,2009-10-30 10:22:50,,
218446334010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,8,DASP2,1,30487.0,,Y,2009-10-30 10:22:50,,
218446335010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,9,2GP,1,30489.0,,Y,2009-10-30 10:22:50,,
218446336010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,10,POSY,1,30495.0,,Y,2009-10-30 10:22:50,,
218446337010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,11,2GRAM,1,30496.0,,Y,2009-10-30 10:22:50,,
218446338010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,12,2GRAM,1,30497.0,,Y,2009-10-30 10:22:50,,
218446339010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,13,POSY,1,30502.0,,Y,2009-10-30 10:22:50,,
218446340010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,14,2GRAM,1,30514.0,,Y,2009-10-30 10:22:50,,
218446341010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,15,2GRAM,1,30508.0,,Y,2009-10-30 10:22:50,,
218446342010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,16,2GRAM,1,30510.0,,Y,2009-10-30 10:22:50,,
218446343010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,17,2GRAM,0,,2,,2009-10-30 10:22:50,,
218446344010661,171001056010661,218446490010661,2008,54,29,2007,2GRAM,18,2GRAM,1,30461.0,,Y,2009-10-30 10:22:50,,
218446345010661,171001056010661,218446490010661,2008,54,29,2007,2SHRUB,2,RIBES,1,30473.0,,Y,2009-10-30 10:22:50,,
218446346010661,171001056010661,218446490010661,2008,54,29,2007,2SHRUB,3,2SHRUB,1,30466.0,,Y,2009-10-30 10:22:50,,
218446347010661,171001056010661,218446490010661,2008,54,29,2007,2SUBS,1,LONIC,1,30443.0,,Y,2009-10-30 10:22:50,,
218446348010661,171001056010661,218446490010661,2008,54,29,2007,2TREE,2,AMAR3,1,30499.0,,Y,2009-10-30 10:22:50,,
218446349010661,171001056010661,218446490010661,2008,54,29,2007,2TREE,3,JUNI,1,30500.0,,Y,2009-10-30 10:22:50,,
218446350010661,171001056010661,218446490010661,2008,54,29,2007,2VH,1,POLYG4,1,30464.0,,Y,2009-10-30 10:22:50,,
218446351010661,171001056010661,218446490010661,2008,54,29,2007,ACSA3,1,ACSA3,0,,,,2009-10-30 10:22:50,,
218446352010661,171001056010661,218446490010661,2008,54,29,2007,AIAL,1,AIAL,0,,,,2009-10-30 10:22:50,,
218446353010661,171001056010661,218446490010661,2008,54,29,2007,CACO15,1,CACO15,0,,,,2009-10-30 10:22:50,,
218446354010661,171001056010661,218446490010661,2008,54,29,2007,CAOV2,1,CARYA,1,30446.0,,Y,2009-10-30 10:22:50,,
218446355010661,171001056010661,218446490010661,2008,54,29,2007,CAREX,1,CAVU2,1,30442.0,,Y,2009-10-30 10:22:50,,
218446356010661,171001056010661,218446490010661,2008,54,29,2007,CAREX,2,CARA8,1,30454.0,,Y,2009-10-30 10:22:50,,
218446357010661,171001056010661,218446490010661,2008,54,29,2007,CAREX,3,CAREX,1,30470.0,,Y,2009-10-30 10:22:50,,
218446358010661,171001056010661,218446490010661,2008,54,29,2007,CAREX,4,CAREX,1,30471.0,,Y,2009-10-30 10:22:50,,
218446359010661,171001056010661,218446490010661,2008,54,29,2007,CAREX,5,CAREX,1,30477.0,,Y,2009-10-30 10:22:50,,
218446360010661,171001056010661,218446490010661,2008,54,29,2007,CAREX,6,CAREX,0,,2,,2009-10-30 10:22:50,,
218446361010661,171001056010661,218446490010661,2008,54,29,2007,CAREX,7,CASW,1,30512.0,,Y,2009-10-30 10:22:50,,
218446362010661,171001056010661,218446490010661,2008,54,29,2007,CARYA,1,CARYA,0,,2,,2009-10-30 10:22:50,,
218446363010661,171001056010661,218446490010661,2008,54,29,2007,CORYL,1,COAM3,1,30479.0,,Y,2009-10-30 10:22:50,,
218446364010661,171001056010661,218446490010661,2008,54,29,2007,CRATA,1,CRATA,1,30484.0,,Y,2009-10-30 10:22:50,,
218446365010661,171001056010661,218446490010661,2008,54,29,2007,CRATA,2,RIAM2,1,30485.0,,Y,2009-10-30 10:22:50,,
218446366010661,171001056010661,218446490010661,2008,54,29,2007,DIOSC,1,2FORB,1,30498.0,,Y,2009-10-30 10:22:50,,
218446367010661,171001056010661,218446490010661,2008,54,29,2007,FRAM2,1,FRAM2,0,,,,2009-10-30 10:22:50,,
218446368010661,171001056010661,218446490010661,2008,54,29,2007,GALIU,4,GAAP2,1,30503.0,,Y,2009-10-30 10:22:50,,
218446369010661,171001056010661,218446490010661,2008,54,29,2007,IMPAT,1,IMPAT,0,,2,,2009-10-30 10:22:50,,
218446370010661,171001056010661,218446490010661,2008,54,29,2007,JUNCU,1,JUTE,1,30488.0,,Y,2009-10-30 10:22:50,,
218446371010661,171001056010661,218446490010661,2008,54,29,2007,JUNI,1,JUNI,0,,,,2009-10-30 10:22:50,,
218446372010661,171001056010661,218446490010661,2008,54,29,2007,LIBE3,1,LIBE3,0,,,,2009-10-30 10:22:50,,
218446373010661,171001056010661,218446490010661,2008,54,29,2007,ONSE,1,ONSE,0,,,,2009-10-30 10:22:50,,
218446374010661,171001056010661,218446490010661,2008,54,29,2007,OSMOR,1,OSCL,1,30504.0,,Y,2009-10-30 10:22:50,,
218446375010661,171001056010661,218446490010661,2008,54,29,2007,OSVI,1,OSVI,0,,,,2009-10-30 10:22:50,,
218446376010661,171001056010661,218446490010661,2008,54,29,2007,OXST,1,OXST,1,30449.0,,Y,2009-10-30 10:22:50,,
218446377010661,171001056010661,218446490010661,2008,54,29,2007,PANIC,1,DICL,1,30490.0,,Y,2009-10-30 10:22:50,,
218446378010661,171001056010661,218446490010661,2008,54,29,2007,PANIC,2,DICL,1,30511.0,,Y,2009-10-30 10:22:50,,
218446379010661,171001056010661,218446490010661,2008,54,29,2007,PAQU2,1,PAQU2,0,,,,2009-10-30 10:22:50,,
218446380010661,171001056010661,218446490010661,2008,54,29,2007,PLOC,1,PLOC,0,,,,2009-10-30 10:22:50,,
218446381010661,171001056010661,218446490010661,2008,54,29,2007,POLYG4,1,POHY2,1,30448.0,,Y,2009-10-30 10:22:50,,
218446382010661,171001056010661,218446490010661,2008,54,29,2007,POPE,1,POPE,0,,,,2009-10-30 10:22:50,,
218446383010661,171001056010661,218446490010661,2008,54,29,2007,POVI2,1,POVI2,1,30447.0,,Y,2009-10-30 10:22:50,,
218446384010661,171001056010661,218446490010661,2008,54,29,2007,PRSE2,1,PRSE2,0,,,,2009-10-30 10:22:50,,
218446385010661,171001056010661,218446490010661,2008,54,29,2007,QUERC,1,QUAL,1,30494.0,,Y,2009-10-30 10:22:50,,
218446386010661,171001056010661,218446490010661,2008,54,29,2007,QUPR2,1,QUMO4,0,,,,2009-10-30 10:22:50,2018-12-12 09:55:15,
218446387010661,171001056010661,218446490010661,2008,54,29,2007,QURU,1,QURU,1,30480.0,,Y,2009-10-30 10:22:50,,
218446388010661,171001056010661,218446490010661,2008,54,29,2007,QUVE,1,QUVE,0,,,,2009-10-30 10:22:50,,
218446389010661,171001056010661,218446490010661,2008,54,29,2007,ROMU,1,ROMU,0,,,,2009-10-30 10:22:50,,
218446390010661,171001056010661,218446490010661,2008,54,29,2007,ROPS,1,ROPS,0,,,,2009-10-30 10:22:50,,
218446391010661,171001056010661,218446490010661,2008,54,29,2007,RUBUS,1,RUBUS,0,,2,,2009-10-30 10:22:50,,
218446392010661,171001056010661,218446490010661,2008,54,29,2007,RUBUS,2,RUBUS,0,,2,,2009-10-30 10:22:50,,
218446393010661,171001056010661,218446490010661,2008,54,29,2007,RUMEX,1,RUOB,1,30483.0,,Y,2009-10-30 10:22:50,,
218446394010661,171001056010661,218446490010661,2008,54,29,2007,SOLID,1,SOLID,1,30491.0,,Y,2009-10-30 10:22:50,,
218446398010661,171001056010661,218446490010661,2008,54,29,2007,VIOLA,1,VIOLA,1,30453.0,,Y,2009-10-30 10:22:50,,
218446395010661,171001056010661,218446490010661,2008,54,29,2007,SYMPH,1,EUDI16,1,30444.0,,Y,2009-10-30 10:22:50,,
218446396010661,171001056010661,218446490010661,2008,54,29,2007,TORA2,1,TORA2,0,,,,2009-10-30 10:22:50,,
218446397010661,171001056010661,218446490010661,2008,54,29,2007,ULAM,1,ULAM,1,30445.0,,Y,2009-10-30 10:22:50,,
218446399010661,171001056010661,218446490010661,2008,54,29,2007,VIOLA,2,VIOLA,1,30507.0,,Y,2009-10-30 10:22:50,,
218444943010661,171000341010661,218444993010661,2008,54,31,608,2FORB,1,AGALA,1,30372.0,,Y,2009-10-30 10:22:50,,
218444944010661,171000341010661,218444993010661,2008,54,31,608,2FORB,2,UVPU2,1,30380.0,,Y,2009-10-30 10:22:50,,
218444945010661,171000341010661,218444993010661,2008,54,31,608,2FORB,3,UVSE,1,30384.0,,Y,2009-10-30 10:22:50,,
