CN,PLT_CN,VVT_CN,VSB_CN,VPS_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,SP_CANOPY_COVER_TOTAL,SP_CANOPY_COVER_LAYER_1_2,SP_CANOPY_COVER_LAYER_3,SP_CANOPY_COVER_LAYER_4,QUAD_1_PRESENCE,QUAD_2_PRESENCE,QUAD_3_PRESENCE,DUMMY_SUBP_COVER_PRE2004,MAX_COVER_LAYER_NBR_PRE2004,CREATED_DATE,MODIFIED_DATE
236183562010661,145007725010661,236068091010661,236068090010661,236067970010661,2009,54,81,1027,4,DILA5,1,PRLA9,0.01,0.01,0.0,0.0,1,0,0,,,2010-11-05 10:21:23,
236183569010661,145007725010661,236068091010661,236068090010661,236067972010661,2009,54,81,1027,4,DIQU,1,DIQU,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:23,
236183576010661,145007725010661,236068091010661,236068090010661,236067975010661,2009,54,81,1027,4,EUAM7,1,EUAM9,2.0,2.0,0.0,0.0,1,1,1,,,2010-11-05 10:21:23,
236183498010661,145007725010661,236068091010661,236068090010661,236067976010661,2009,54,81,1027,4,2FD,1,2FD,0.01,0.01,0.0,0.0,1,0,0,,,2010-11-05 10:21:23,
236183632010661,145007725010661,236068091010661,236068090010661,236067980010661,2009,54,81,1027,4,OSMOR,1,OSMOR,1.0,1.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:23,
236183505010661,145007725010661,236068091010661,236068090010661,236067984010661,2009,54,81,1027,4,2GRAM,4,2GRAM,1.0,1.0,0.0,0.0,0,1,0,,,2010-11-05 10:21:23,
236183510010661,145007725010661,236068091010661,236068090010661,236067986010661,2009,54,81,1027,4,ACRU,1,ACRU,30.0,0.01,1.0,30.0,0,0,1,,,2010-11-05 10:21:23,
236183516010661,145007725010661,236068091010661,236068090010661,236067989010661,2009,54,81,1027,4,AMBR2,1,AMBR2,2.0,2.0,0.0,0.0,0,1,0,,,2010-11-05 10:21:23,
236183523010661,145007725010661,236068091010661,236068090010661,236067992010661,2009,54,81,1027,4,ARTR,1,ARTR,0.01,0.01,0.0,0.0,1,0,0,,,2010-11-05 10:21:23,
236183534010661,145007725010661,236068091010661,236068090010661,236067997010661,2009,54,81,1027,4,CACA18,1,CACA18,30.0,10.0,30.0,30.0,0,0,0,,,2010-11-05 10:21:23,
236183537010661,145007725010661,236068091010661,236068090010661,236067998010661,2009,54,81,1027,4,CACO15,1,CACO15,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:23,
236183546010661,145007725010661,236068091010661,236068090010661,236067999010661,2009,54,81,1027,4,CAREX,2,CAREX,1.0,1.0,0.0,0.0,1,0,0,,,2010-11-05 10:21:23,
236183548010661,145007725010661,236068091010661,236068090010661,236068000010661,2009,54,81,1027,4,CAREX,3,CAREX,1.0,1.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:23,
249354341010661,169112363010661,249349769010661,249349765010661,249349707010661,2010,54,27,602,1,ANVI2,1,ANVI2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354345010661,169112363010661,249349769010661,249349765010661,249349708010661,2010,54,27,602,1,BELE,1,BELE,12.0,12.0,10.0,4.0,1,0,1,,,2011-06-06 07:01:39,
249354353010661,169112363010661,249349769010661,249349765010661,249349711010661,2010,54,27,602,1,CAGL8,1,CAGL8,6.0,0.0,4.0,6.0,0,0,0,,,2011-06-06 07:01:39,
249354356010661,169112363010661,249349769010661,249349765010661,249349712010661,2010,54,27,602,1,CAHI6,1,CAHI6,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354365010661,169112363010661,249349769010661,249349765010661,249349715010661,2010,54,27,602,1,COFL2,1,COFL2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354368010661,169112363010661,249349769010661,249349765010661,249349716010661,2010,54,27,602,1,DASP2,1,DASP2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354371010661,169112363010661,249349769010661,249349765010661,249349717010661,2010,54,27,602,1,DEPU2,1,DEPU2,89.0,89.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:39,
249354377010661,169112363010661,249349769010661,249349765010661,249349720010661,2010,54,27,602,1,DIDID,1,DIDID,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354383010661,169112363010661,249349769010661,249349765010661,249349723010661,2010,54,27,602,1,ERHI9,1,ERHI12,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:39,
249354387010661,169112363010661,249349769010661,249349765010661,249349725010661,2010,54,27,602,1,GABA,1,GABA,3.0,3.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:39,
249354394010661,169112363010661,249349769010661,249349765010661,249349728010661,2010,54,27,602,1,KALA,1,KALA,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354400010661,169112363010661,249349769010661,249349765010661,249349731010661,2010,54,27,602,1,MARAR,1,MARAR,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354404010661,169112363010661,249349769010661,249349765010661,249349732010661,2010,54,27,602,1,MEPI2,1,MEPI2,2.0,2.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:39,
249354408010661,169112363010661,249349769010661,249349765010661,249349733010661,2010,54,27,602,1,MIVI,1,MIVI,33.0,33.0,2.0,0.0,0,1,0,,,2011-06-06 07:01:39,
249354412010661,169112363010661,249349769010661,249349765010661,249349734010661,2010,54,27,602,1,MOUN3,1,MOUN3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354414010661,169112363010661,249349769010661,249349765010661,249349735010661,2010,54,27,602,1,NYSY,1,NYSY,3.0,0.01,3.0,0.0,1,0,0,,,2011-06-06 07:01:39,
249354422010661,169112363010661,249349769010661,249349765010661,249349738010661,2010,54,27,602,1,PIST,1,PIST,3.0,0.01,3.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354428010661,169112363010661,249349769010661,249349765010661,249349742010661,2010,54,27,602,1,QUAL,1,QUAL,22.0,8.0,22.0,22.0,0,0,0,,,2011-06-06 07:01:39,
249354432010661,169112363010661,249349769010661,249349765010661,249349743010661,2010,54,27,602,1,QUPR2,1,QUMO4,1.0,0.01,0.0,1.0,0,0,0,,,2011-06-06 07:01:39,
249354438010661,169112363010661,249349769010661,249349765010661,249349745010661,2010,54,27,602,1,ROPS,1,ROPS,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354441010661,169112363010661,249349769010661,249349765010661,249349746010661,2010,54,27,602,1,SAAL5,1,SAAL5,6.0,4.0,6.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354444010661,169112363010661,249349769010661,249349765010661,249349747010661,2010,54,27,602,1,SOCA3,1,SOCA3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354447010661,169112363010661,249349769010661,249349765010661,249349750010661,2010,54,27,602,1,UVSE,1,UVSE,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354450010661,169112363010661,249349769010661,249349765010661,249349751010661,2010,54,27,602,1,VAPA4,1,VAPA4,3.0,3.0,0.0,0.0,1,0,1,,,2011-06-06 07:01:39,
249354359010661,169112363010661,249349769010661,249349766010661,249349699010661,2010,54,27,602,2,CAREX,1,CAREX,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354325010661,169112363010661,249349769010661,249349766010661,249349700010661,2010,54,27,602,2,2GRAM,4,2GRAM,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354440010661,169112363010661,249349769010661,249349766010661,249349701010661,2010,54,27,602,2,RUBUS,1,RUBUS,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354328010661,169112363010661,249349769010661,249349766010661,249349702010661,2010,54,27,602,2,ACRU,1,ACRU,7.0,1.0,7.0,0.0,1,1,0,,,2011-06-06 07:01:39,
249354332010661,169112363010661,249349769010661,249349766010661,249349703010661,2010,54,27,602,2,AGAL5,1,AGAL5,2.0,2.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:39,
249354335010661,169112363010661,249349769010661,249349766010661,249349704010661,2010,54,27,602,2,AIAL,1,AIAL,1.0,1.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:39,
249354342010661,169112363010661,249349769010661,249349766010661,249349707010661,2010,54,27,602,2,ANVI2,1,ANVI2,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354346010661,169112363010661,249349769010661,249349766010661,249349708010661,2010,54,27,602,2,BELE,1,BELE,0.01,0.01,0.0,0.0,1,1,0,,,2011-06-06 07:01:39,
249354349010661,169112363010661,249349769010661,249349766010661,249349709010661,2010,54,27,602,2,BETH,1,BETH,4.0,4.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354351010661,169112363010661,249349769010661,249349766010661,249349710010661,2010,54,27,602,2,CAAL27,1,CATO6,18.0,4.0,18.0,18.0,0,0,0,,,2011-06-06 07:01:39,
249354354010661,169112363010661,249349769010661,249349766010661,249349711010661,2010,54,27,602,2,CAGL8,1,CAGL8,16.0,4.0,16.0,16.0,0,0,0,,,2011-06-06 07:01:39,
249354362010661,169112363010661,249349769010661,249349766010661,249349713010661,2010,54,27,602,2,CASW,1,CASW,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354366010661,169112363010661,249349769010661,249349766010661,249349715010661,2010,54,27,602,2,COFL2,1,COFL2,6.0,0.01,0.0,6.0,1,0,0,,,2011-06-06 07:01:39,
249354369010661,169112363010661,249349769010661,249349766010661,249349716010661,2010,54,27,602,2,DASP2,1,DASP2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354372010661,169112363010661,249349769010661,249349766010661,249349717010661,2010,54,27,602,2,DEPU2,1,DEPU2,52.0,52.0,0.0,0.0,0,1,1,,,2011-06-06 07:01:39,
249354375010661,169112363010661,249349769010661,249349766010661,249349718010661,2010,54,27,602,2,DICO2,1,DICO2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354376010661,169112363010661,249349769010661,249349766010661,249349719010661,2010,54,27,602,2,DIDE4,1,DIDE4,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354378010661,169112363010661,249349769010661,249349766010661,249349720010661,2010,54,27,602,2,DIDID,1,DIDID,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354380010661,169112363010661,249349769010661,249349766010661,249349721010661,2010,54,27,602,2,DIVI4,1,DIVI4,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354381010661,169112363010661,249349769010661,249349766010661,249349722010661,2010,54,27,602,2,EPRE2,1,EPRE2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354384010661,169112363010661,249349769010661,249349766010661,249349723010661,2010,54,27,602,2,ERHI9,1,ERHI12,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:39,
249354386010661,169112363010661,249349769010661,249349766010661,249349724010661,2010,54,27,602,2,FRAM2,1,FRAM2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354388010661,169112363010661,249349769010661,249349766010661,249349725010661,2010,54,27,602,2,GABA,1,GABA,3.0,3.0,0.0,0.0,1,1,0,,,2011-06-06 07:01:39,
249354391010661,169112363010661,249349769010661,249349766010661,249349726010661,2010,54,27,602,2,GOPU,1,GOPU,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354397010661,169112363010661,249349769010661,249349766010661,249349730010661,2010,54,27,602,2,LITU,1,LITU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354401010661,169112363010661,249349769010661,249349766010661,249349731010661,2010,54,27,602,2,MARAR,1,MARAR,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:39,
249354405010661,169112363010661,249349769010661,249349766010661,249349732010661,2010,54,27,602,2,MEPI2,1,MEPI2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354409010661,169112363010661,249349769010661,249349766010661,249349733010661,2010,54,27,602,2,MIVI,1,MIVI,28.0,28.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:39,
249354413010661,169112363010661,249349769010661,249349766010661,249349734010661,2010,54,27,602,2,MOUN3,1,MOUN3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354415010661,169112363010661,249349769010661,249349766010661,249349735010661,2010,54,27,602,2,NYSY,1,NYSY,9.0,7.0,9.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354419010661,169112363010661,249349769010661,249349766010661,249349737010661,2010,54,27,602,2,PIRI,1,PIRI,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354423010661,169112363010661,249349769010661,249349766010661,249349738010661,2010,54,27,602,2,PIST,1,PIST,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354424010661,169112363010661,249349769010661,249349766010661,249349739010661,2010,54,27,602,2,PIVI2,1,PIVI2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354426010661,169112363010661,249349769010661,249349766010661,249349741010661,2010,54,27,602,2,PSOBO,1,PSOBO,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354429010661,169112363010661,249349769010661,249349766010661,249349742010661,2010,54,27,602,2,QUAL,1,QUAL,22.0,3.0,19.0,22.0,0,0,0,,,2011-06-06 07:01:39,
249354433010661,169112363010661,249349769010661,249349766010661,249349743010661,2010,54,27,602,2,QUPR2,1,QUMO4,24.0,0.01,18.0,24.0,0,0,0,,,2011-06-06 07:01:39,
249354436010661,169112363010661,249349769010661,249349766010661,249349744010661,2010,54,27,602,2,QURU,1,QURU,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:39,
249354442010661,169112363010661,249349769010661,249349766010661,249349746010661,2010,54,27,602,2,SAAL5,1,SAAL5,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354448010661,169112363010661,249349769010661,249349766010661,249349750010661,2010,54,27,602,2,UVSE,1,UVSE,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354451010661,169112363010661,249349769010661,249349766010661,249349751010661,2010,54,27,602,2,VAPA4,1,VAPA4,2.0,2.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:39,
249354454010661,169112363010661,249349769010661,249349766010661,249349752010661,2010,54,27,602,2,VIVU,1,VIVU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354360010661,169112363010661,249349769010661,249349767010661,249349699010661,2010,54,27,602,3,CAREX,1,CAREX,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354326010661,169112363010661,249349769010661,249349767010661,249349700010661,2010,54,27,602,3,2GRAM,4,2GRAM,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354329010661,169112363010661,249349769010661,249349767010661,249349702010661,2010,54,27,602,3,ACRU,1,ACRU,28.0,3.0,20.0,28.0,1,1,1,,,2011-06-06 07:01:39,
249354333010661,169112363010661,249349769010661,249349767010661,249349703010661,2010,54,27,602,3,AGAL5,1,AGAL5,3.0,3.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354336010661,169112363010661,249349769010661,249349767010661,249349704010661,2010,54,27,602,3,AIAL,1,AIAL,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354339010661,169112363010661,249349769010661,249349767010661,249349706010661,2010,54,27,602,3,AMAR3,1,AMAR3,6.0,2.0,6.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354343010661,169112363010661,249349769010661,249349767010661,249349707010661,2010,54,27,602,3,ANVI2,1,ANVI2,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354347010661,169112363010661,249349769010661,249349767010661,249349708010661,2010,54,27,602,3,BELE,1,BELE,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354350010661,169112363010661,249349769010661,249349767010661,249349709010661,2010,54,27,602,3,BETH,1,BETH,4.0,4.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354352010661,169112363010661,249349769010661,249349767010661,249349710010661,2010,54,27,602,3,CAAL27,1,CATO6,12.0,0.0,4.0,12.0,0,0,0,,,2011-06-06 07:01:39,
249354355010661,169112363010661,249349769010661,249349767010661,249349711010661,2010,54,27,602,3,CAGL8,1,CAGL8,10.0,6.0,10.0,10.0,0,0,0,,,2011-06-06 07:01:39,
249354357010661,169112363010661,249349769010661,249349767010661,249349712010661,2010,54,27,602,3,CAHI6,1,CAHI6,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354363010661,169112363010661,249349769010661,249349767010661,249349713010661,2010,54,27,602,3,CASW,1,CASW,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354367010661,169112363010661,249349769010661,249349767010661,249349715010661,2010,54,27,602,3,COFL2,1,COFL2,25.0,0.01,25.0,2.0,0,0,0,,,2011-06-06 07:01:39,
249354370010661,169112363010661,249349769010661,249349767010661,249349716010661,2010,54,27,602,3,DASP2,1,DASP2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354373010661,169112363010661,249349769010661,249349767010661,249349717010661,2010,54,27,602,3,DEPU2,1,DEPU2,80.0,80.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:39,
249354379010661,169112363010661,249349769010661,249349767010661,249349720010661,2010,54,27,602,3,DIDID,1,DIDID,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354385010661,169112363010661,249349769010661,249349767010661,249349723010661,2010,54,27,602,3,ERHI9,1,ERHI12,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:39,
236184708010661,174547884010661,236069352010661,236069351010661,236069331010661,2009,54,103,3601,4,SMRO,1,SMRO,15.0,15.0,0.0,0.0,1,1,0,,,2010-11-05 10:21:26,
249357682010661,169112507010661,249352224010661,249352222010661,249352180010661,2010,54,75,3599,3,FRAM2,1,FRAM2,6.0,6.0,3.0,0.0,1,0,0,,,2011-06-06 07:01:47,
249357685010661,169112507010661,249352224010661,249352222010661,249352181010661,2010,54,75,3599,3,GABA,1,GABA,9.0,9.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:47,
249357693010661,169112507010661,249352224010661,249352222010661,249352185010661,2010,54,75,3599,3,HIVE,1,HIVE,0.01,0.01,0.0,0.0,1,0,1,,,2011-06-06 07:01:47,
249357694010661,169112507010661,249352224010661,249352222010661,249352186010661,2010,54,75,3599,3,HOLO,1,HOLO,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:47,
249357695010661,169112507010661,249352224010661,249352222010661,249352187010661,2010,54,75,3599,3,HYPU,1,HYPU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:47,
249357696010661,169112507010661,249352224010661,249352222010661,249352188010661,2010,54,75,3599,3,HYTE9,1,HYTE9,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:47,
249357700010661,169112507010661,249352224010661,249352222010661,249352190010661,2010,54,75,3599,3,LEVI6,1,LEVI6,1.0,1.0,0.0,0.0,1,0,0,,,2011-06-06 07:01:47,
236182011010661,145007747010661,236066997010661,236066994010661,236066972010661,2009,54,47,437,2,BEAL2,1,BEAL2,1.0,1.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182015010661,145007747010661,236066997010661,236066994010661,236066975010661,2009,54,47,437,2,CAGL8,1,CAGL8,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182027010661,145007747010661,236066997010661,236066994010661,236066979010661,2009,54,47,437,2,DACO,1,DACO,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236181999010661,145007747010661,236066997010661,236066995010661,236066917010661,2009,54,47,437,3,2GRAM,1,HYHI2,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182019010661,145007747010661,236066997010661,236066995010661,236066918010661,2009,54,47,437,3,CAREX,1,CADI5,2.0,2.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182030010661,145007747010661,236066997010661,236066995010661,236066920010661,2009,54,47,437,3,DIBO2,1,DIBO2,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182033010661,145007747010661,236066997010661,236066995010661,236066921010661,2009,54,47,437,3,DIDI6,1,DIDI6,0.01,0.01,0.0,0.0,1,0,1,,,2010-11-05 10:21:19,
236182038010661,145007747010661,236066997010661,236066995010661,236066923010661,2009,54,47,437,3,EUDI16,1,EUDI16,1.0,1.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182041010661,145007747010661,236066997010661,236066995010661,236066924010661,2009,54,47,437,3,FAGR,1,FAGR,2.0,2.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182052010661,145007747010661,236066997010661,236066995010661,236066932010661,2009,54,47,437,3,LITU,1,LITU,3.0,0.01,2.0,1.0,0,0,0,,,2010-11-05 10:21:19,
236182056010661,145007747010661,236066997010661,236066995010661,236066933010661,2009,54,47,437,3,MAAC,1,MAAC,1.0,1.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182060010661,145007747010661,236066997010661,236066995010661,236066934010661,2009,54,47,437,3,MAFR,1,MAFR,1.0,1.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182063010661,145007747010661,236066997010661,236066995010661,236066935010661,2009,54,47,437,3,MAIAN,1,MAIAN,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182071010661,145007747010661,236066997010661,236066995010661,236066939010661,2009,54,47,437,3,OXAR,1,OXAR,7.0,4.0,3.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182076010661,145007747010661,236066997010661,236066995010661,236066942010661,2009,54,47,437,3,POAC4,1,POAC4,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182079010661,145007747010661,236066997010661,236066995010661,236066943010661,2009,54,47,437,3,POCA17,1,POCA17,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182083010661,145007747010661,236066997010661,236066995010661,236066944010661,2009,54,47,437,3,PRENA,1,PRENA,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182087010661,145007747010661,236066997010661,236066995010661,236066945010661,2009,54,47,437,3,PYPU,1,PYPU,1.0,1.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182091010661,145007747010661,236066997010661,236066995010661,236066947010661,2009,54,47,437,3,QUCO2,1,QUCO2,20.0,0.01,0.0,20.0,0,0,0,,,2010-11-05 10:21:19,
236182094010661,145007747010661,236066997010661,236066995010661,236066948010661,2009,54,47,437,3,QUPR2,1,QUMO4,50.0,2.0,0.0,50.0,1,1,0,,,2010-11-05 10:21:19,
236182099010661,145007747010661,236066997010661,236066995010661,236066950010661,2009,54,47,437,3,QUVE,1,QUVE,1.0,1.0,0.0,0.0,0,1,0,,,2010-11-05 10:21:19,
236182104010661,145007747010661,236066997010661,236066995010661,236066953010661,2009,54,47,437,3,SAAL5,1,SAAL5,1.0,1.0,0.0,0.0,0,1,1,,,2010-11-05 10:21:19,
236182108010661,145007747010661,236066997010661,236066995010661,236066954010661,2009,54,47,437,3,SMGL,1,SMGL,1.0,1.0,0.0,0.0,0,1,1,,,2010-11-05 10:21:19,
236182112010661,145007747010661,236066997010661,236066995010661,236066955010661,2009,54,47,437,3,SMRO,1,SMRO,4.0,4.0,0.0,0.0,0,0,1,,,2010-11-05 10:21:19,
236182118010661,145007747010661,236066997010661,236066995010661,236066957010661,2009,54,47,437,3,TSCA,1,TSCA,1.0,1.0,0.01,0.0,0,0,0,,,2010-11-05 10:21:19,
236182121010661,145007747010661,236066997010661,236066995010661,236066958010661,2009,54,47,437,3,VAPA4,1,VAPA4,20.0,20.0,0.0,0.0,1,1,1,,,2010-11-05 10:21:19,
236182123010661,145007747010661,236066997010661,236066995010661,236066959010661,2009,54,47,437,3,VIAE,1,VIAE,0.01,0.01,0.0,0.0,0,0,1,,,2010-11-05 10:21:19,
236182128010661,145007747010661,236066997010661,236066995010661,236066961010661,2009,54,47,437,3,VIHA2,1,VIHA2,1.0,1.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182135010661,145007747010661,236066997010661,236066995010661,236066964010661,2009,54,47,437,3,VIOLA,2,VIOLA,1.0,1.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182138010661,145007747010661,236066997010661,236066995010661,236066966010661,2009,54,47,437,3,VIRO2,1,VIRO2,1.0,1.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236181997010661,145007747010661,236066997010661,236066995010661,236066967010661,2009,54,47,437,3,2FD,2,2FD,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:19,
236182002010661,145007747010661,236066997010661,236066995010661,236066968010661,2009,54,47,437,3,ACRU,1,ACRU,60.0,3.0,15.0,60.0,1,1,1,,,2010-11-05 10:21:19,
236182004010661,145007747010661,236066997010661,236066995010661,236066969010661,2009,54,47,437,3,ACSA3,1,ACSA3,2.0,1.0,1.0,0.0,0,0,0,,,2010-11-05 10:21:19,
