CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,SEGMNT,MEASYEAR,CONDID,SLOPE_BEGNDIST,SLOPE_ENDDIST,SLOPE,HORIZ_LENGTH,HORIZ_BEGNDIST,HORIZ_ENDDIST,CREATED_DATE,MODIFIED_DATE,SEGMNT_STATUS_CD,SEGMNT_NONSAMPLE_REASN_CD,TRANSECT_LENGTH
249349473010661,169112775010661,2010,54,19,913,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349474010661,169112775010661,2010,54,19,913,4,270,1,2010,1,0.0,25.427544120501,35,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
42801989020004,169112427010661,2010,54,23,2149,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801990020004,169112427010661,2010,54,23,2149,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801991020004,169112427010661,2010,54,23,2149,1,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801992020004,169112427010661,2010,54,23,2149,2,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801993020004,169112427010661,2010,54,23,2149,2,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801994020004,169112427010661,2010,54,23,2149,2,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801995020004,169112427010661,2010,54,23,2149,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801996020004,169112427010661,2010,54,23,2149,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801997020004,169112427010661,2010,54,23,2149,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801998020004,169112427010661,2010,54,23,2149,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801999020004,169112427010661,2010,54,23,2149,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42802000020004,169112427010661,2010,54,23,2149,4,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
249349685010661,169112363010661,2010,54,27,602,1,30,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349686010661,169112363010661,2010,54,27,602,1,150,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349687010661,169112363010661,2010,54,27,602,1,270,1,2010,1,0.0,24.029981273401,5,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349688010661,169112363010661,2010,54,27,602,2,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349689010661,169112363010661,2010,54,27,602,2,150,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349690010661,169112363010661,2010,54,27,602,2,270,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349691010661,169112363010661,2010,54,27,602,3,30,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349692010661,169112363010661,2010,54,27,602,3,150,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349693010661,169112363010661,2010,54,27,602,3,270,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349694010661,169112363010661,2010,54,27,602,4,30,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349695010661,169112363010661,2010,54,27,602,4,150,1,2010,1,0.0,24.475293665245,20,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349696010661,169112363010661,2010,54,27,602,4,270,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349791010661,169112739010661,2010,54,33,830,1,30,1,2010,1,0.0,5.3,0,5.3,0.0,5.3,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349792010661,169112739010661,2010,54,33,830,1,30,2,2010,2,5.3,24.0,0,18.7,5.3,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349793010661,169112739010661,2010,54,33,830,1,150,1,2010,1,0.0,24.738633753706,25,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349794010661,169112739010661,2010,54,33,830,1,270,1,2010,1,0.0,24.738633753706,25,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349795010661,169112739010661,2010,54,33,830,2,30,1,2010,2,0.0,24.475293665245,20,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349796010661,169112739010661,2010,54,33,830,2,150,1,2010,2,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349797010661,169112739010661,2010,54,33,830,2,270,1,2010,2,0.0,24.475293665245,20,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349798010661,169112739010661,2010,54,33,830,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349799010661,169112739010661,2010,54,33,830,3,150,1,2010,1,0.0,26.832815729997,50,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349800010661,169112739010661,2010,54,33,830,3,270,1,2010,1,0.0,24.475293665245,20,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349801010661,169112739010661,2010,54,33,830,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349802010661,169112739010661,2010,54,33,830,4,150,1,2010,1,0.0,24.475293665245,20,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349803010661,169112739010661,2010,54,33,830,4,270,1,2010,1,0.0,24.475293665245,20,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349982010661,169113149010661,2010,54,35,1145,1,30,1,2010,1,0.0,25.056735621385,30,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349983010661,169113149010661,2010,54,35,1145,1,150,1,2010,1,0.0,7.8,30,7.471045024725,0.0,7.471045024725,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349984010661,169113149010661,2010,54,35,1145,1,150,2,2010,2,7.8,24.328954975275,0,16.528954975275,7.471045024725,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349985010661,169113149010661,2010,54,35,1145,1,270,1,2010,1,0.0,5.6,0,5.6,0.0,5.6,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349986010661,169113149010661,2010,54,35,1145,1,270,2,2010,2,5.6,24.0,0,18.4,5.6,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349987010661,169113149010661,2010,54,35,1145,2,30,1,2010,1,0.0,25.848791074246,40,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349988010661,169113149010661,2010,54,35,1145,2,150,1,2010,1,0.0,25.848791074246,40,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349989010661,169113149010661,2010,54,35,1145,2,270,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349990010661,169113149010661,2010,54,35,1145,3,30,1,2010,1,0.0,6.3,25,6.111897750916,0.0,6.111897750916,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349991010661,169113149010661,2010,54,35,1145,3,30,2,2010,2,6.3,24.210448419257,5,17.888102249084,6.111897750916,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349992010661,169113149010661,2010,54,35,1145,3,150,1,2010,1,0.0,26.832815729997,50,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349993010661,169113149010661,2010,54,35,1145,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349994010661,169113149010661,2010,54,35,1145,4,30,1,2010,1,0.0,9.6,30,9.195132338123,0.0,9.195132338123,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349995010661,169113149010661,2010,54,35,1145,4,30,2,2010,2,9.6,24.860508285802,25,14.804867661877,9.195132338123,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349996010661,169113149010661,2010,54,35,1145,4,150,1,2010,1,0.0,11.2,25,10.865596001628,0.0,10.865596001628,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349997010661,169113149010661,2010,54,35,1145,4,150,2,2010,2,11.2,25.346186034944,40,13.134403998372,10.865596001628,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249349998010661,169113149010661,2010,54,35,1145,4,270,1,2010,1,0.0,26.832815729997,50,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249348913010661,169112337010661,2010,54,37,544,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249348914010661,169112337010661,2010,54,37,544,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249348915010661,169112337010661,2010,54,37,544,1,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249348916010661,169112337010661,2010,54,37,544,2,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249348917010661,169112337010661,2010,54,37,544,2,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249348918010661,169112337010661,2010,54,37,544,2,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249348919010661,169112337010661,2010,54,37,544,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249348920010661,169112337010661,2010,54,37,544,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249348921010661,169112337010661,2010,54,37,544,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249348922010661,169112337010661,2010,54,37,544,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249348923010661,169112337010661,2010,54,37,544,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249348924010661,169112337010661,2010,54,37,544,4,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249350203010661,169112995010661,2010,54,39,2374,1,30,1,2010,1,0.0,25.056735621385,30,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350204010661,169112995010661,2010,54,39,2374,1,150,1,2010,1,0.0,24.029981273401,5,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350205010661,169112995010661,2010,54,39,2374,1,270,1,2010,1,0.0,25.056735621385,30,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350206010661,169112995010661,2010,54,39,2374,2,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350207010661,169112995010661,2010,54,39,2374,2,150,1,2010,1,0.0,24.738633753706,25,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350208010661,169112995010661,2010,54,39,2374,2,270,1,2010,1,0.0,25.056735621385,30,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350209010661,169112995010661,2010,54,39,2374,3,30,1,2010,1,0.0,25.848791074246,40,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350210010661,169112995010661,2010,54,39,2374,3,150,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350211010661,169112995010661,2010,54,39,2374,3,270,1,2010,1,0.0,25.427544120501,35,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350212010661,169112995010661,2010,54,39,2374,4,30,1,2010,1,0.0,26.832815729997,50,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350213010661,169112995010661,2010,54,39,2374,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350214010661,169112995010661,2010,54,39,2374,4,270,1,2010,1,0.0,26.832815729997,50,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350358010661,169112751010661,2010,54,41,2378,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350359010661,169112751010661,2010,54,41,2378,1,150,1,2010,1,0.0,27.988569095257,60,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350360010661,169112751010661,2010,54,41,2378,1,270,1,2010,1,0.0,25.848791074246,40,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350361010661,169112751010661,2010,54,41,2378,2,30,1,2010,2,0.0,24.029981273401,5,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350362010661,169112751010661,2010,54,41,2378,2,150,1,2010,2,0.0,16.5,0,16.5,0.0,16.5,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350363010661,169112751010661,2010,54,41,2378,2,150,2,2010,1,16.5,24.446107537656,35,7.5,16.5,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350364010661,169112751010661,2010,54,41,2378,2,270,1,2010,2,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350365010661,169112751010661,2010,54,41,2378,3,30,1,2010,1,0.0,24.029981273401,5,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350366010661,169112751010661,2010,54,41,2378,3,150,1,2010,1,0.0,27.390509305232,55,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350367010661,169112751010661,2010,54,41,2378,3,270,1,2010,1,0.0,26.318054639354,45,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350368010661,169112751010661,2010,54,41,2378,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350369010661,169112751010661,2010,54,41,2378,4,150,1,2010,1,0.0,25.848791074246,40,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350370010661,169112751010661,2010,54,41,2378,4,270,1,2010,1,0.0,25.056735621385,30,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350727010661,169113039010661,2010,54,47,1853,1,30,1,2010,1,0.0,26.832815729997,50,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249350728010661,169113039010661,2010,54,47,1853,1,150,1,2010,1,0.0,24.738633753706,25,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249350729010661,169113039010661,2010,54,47,1853,1,270,1,2010,1,0.0,24.475293665245,20,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249350730010661,169113039010661,2010,54,47,1853,2,30,1,2010,1,0.0,29.295733477761,70,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249350731010661,169113039010661,2010,54,47,1853,2,150,1,2010,1,0.0,25.427544120501,35,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249350732010661,169113039010661,2010,54,47,1853,2,270,1,2010,1,0.0,25.056735621385,30,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249350733010661,169113039010661,2010,54,47,1853,3,30,1,2010,1,0.0,27.390509305232,55,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249350734010661,169113039010661,2010,54,47,1853,3,150,1,2010,1,0.0,24.738633753706,25,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249350735010661,169113039010661,2010,54,47,1853,3,270,1,2010,1,0.0,24.738633753706,25,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249350736010661,169113039010661,2010,54,47,1853,4,30,1,2010,1,0.0,27.988569095257,60,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249350737010661,169113039010661,2010,54,47,1853,4,150,1,2010,1,0.0,24.738633753706,25,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249350738010661,169113039010661,2010,54,47,1853,4,270,1,2010,1,0.0,24.738633753706,25,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:34,,,
249350525010661,169112915010661,2010,54,47,2474,1,30,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350526010661,169112915010661,2010,54,47,2474,1,150,1,2010,1,0.0,24.738633753706,25,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350527010661,169112915010661,2010,54,47,2474,1,270,1,2010,1,0.0,26.832815729997,50,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350528010661,169112915010661,2010,54,47,2474,2,30,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350529010661,169112915010661,2010,54,47,2474,2,150,1,2010,1,0.0,25.427544120501,35,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350530010661,169112915010661,2010,54,47,2474,2,270,1,2010,1,0.0,25.848791074246,40,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350531010661,169112915010661,2010,54,47,2474,3,30,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350532010661,169112915010661,2010,54,47,2474,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350533010661,169112915010661,2010,54,47,2474,3,270,1,2010,1,0.0,24.029981273401,5,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350534010661,169112915010661,2010,54,47,2474,4,30,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350535010661,169112915010661,2010,54,47,2474,4,150,1,2010,1,0.0,24.475293665245,20,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350536010661,169112915010661,2010,54,47,2474,4,270,1,2010,1,0.0,28.624465060504,65,24.0,0.0,24.0,2011-06-06 07:00:35,2026-06-25 13:31:35,,,
249350887010661,169112927010661,2010,54,51,1731,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249350888010661,169112927010661,2010,54,51,1731,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249350889010661,169112927010661,2010,54,51,1731,1,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249350890010661,169112927010661,2010,54,51,1731,2,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249350891010661,169112927010661,2010,54,51,1731,2,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249350892010661,169112927010661,2010,54,51,1731,2,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249350893010661,169112927010661,2010,54,51,1731,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249350894010661,169112927010661,2010,54,51,1731,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249350895010661,169112927010661,2010,54,51,1731,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249350896010661,169112927010661,2010,54,51,1731,4,30,1,2010,2,0.0,4.3,40,3.992449770807,0.0,3.992449770807,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249350897010661,169112927010661,2010,54,51,1731,4,30,2,2010,1,4.3,25.18849568852,30,20.007550229193,3.992449770807,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249350898010661,169112927010661,2010,54,51,1731,4,150,1,2010,2,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249350899010661,169112927010661,2010,54,51,1731,4,270,1,2010,2,0.0,25.056735621385,30,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
42801807020004,169113205010661,2010,54,53,532,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801808020004,169113205010661,2010,54,53,532,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801809020004,169113205010661,2010,54,53,532,1,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801810020004,169113205010661,2010,54,53,532,2,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801811020004,169113205010661,2010,54,53,532,2,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801812020004,169113205010661,2010,54,53,532,2,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801813020004,169113205010661,2010,54,53,532,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801814020004,169113205010661,2010,54,53,532,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801815020004,169113205010661,2010,54,53,532,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801816020004,169113205010661,2010,54,53,532,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801817020004,169113205010661,2010,54,53,532,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
42801818020004,169113205010661,2010,54,53,532,4,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:13:18,2026-06-25 13:31:35,,,
249351000010661,169112787010661,2010,54,55,737,1,30,1,2010,1,0.0,24.029981273401,5,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249351001010661,169112787010661,2010,54,55,737,1,150,1,2010,1,0.0,24.029981273401,5,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249351002010661,169112787010661,2010,54,55,737,1,270,1,2010,1,0.0,24.475293665245,20,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249351003010661,169112787010661,2010,54,55,737,2,30,1,2010,1,0.0,24.738633753706,25,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249351004010661,169112787010661,2010,54,55,737,2,150,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249351005010661,169112787010661,2010,54,55,737,2,270,1,2010,1,0.0,24.029981273401,5,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249351006010661,169112787010661,2010,54,55,737,3,30,1,2010,1,0.0,25.427544120501,35,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249351007010661,169112787010661,2010,54,55,737,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249351008010661,169112787010661,2010,54,55,737,3,270,1,2010,1,0.0,24.475293665245,20,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249351009010661,169112787010661,2010,54,55,737,4,30,1,2010,2,0.0,24.475293665245,20,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249351010010661,169112787010661,2010,54,55,737,4,150,1,2010,2,0.0,25.848791074246,40,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249351011010661,169112787010661,2010,54,55,737,4,270,1,2010,2,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:34,,,
249351218010661,169113193010661,2010,54,59,1096,1,30,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:35,,,
249351219010661,169113193010661,2010,54,59,1096,1,150,1,2010,1,0.0,2.0,90,1.486588292494,0.0,1.486588292494,2011-06-06 07:00:36,2026-06-25 13:31:35,,,
249351220010661,169113193010661,2010,54,59,1096,1,150,2,2010,2,2.0,15.0,90,9.662823901213,1.486588292494,11.149412193707,2011-06-06 07:00:36,2026-06-25 13:31:35,,,
249351221010661,169113193010661,2010,54,59,1096,1,150,3,2010,1,15.0,32.288697712977,90,12.850587806293,11.149412193707,24.0,2011-06-06 07:00:36,2026-06-25 13:31:35,,,
249351222010661,169113193010661,2010,54,59,1096,1,270,1,2010,1,0.0,25.427544120501,35,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:35,,,
249351223010661,169113193010661,2010,54,59,1096,2,30,1,2010,1,0.0,25.056735621385,30,24.0,0.0,24.0,2011-06-06 07:00:36,2026-06-25 13:31:35,,,
